inscricao,latitude,longitude,setor,elevacao
"5082030",-3.79846953853479,-38.5030388212904,"10",9.54783821105957
"5212502",-3.79214417834099,-38.4940829832718,"10",19.9965324401855
"185710",-3.75501169089974,-38.5077982356771,"17",20.6019287109375
"99945",-3.74083884616508,-38.5133222103054,"17",30
"8526435",-3.81219176101286,-38.4743510775504,"10",19
"7106955",-3.79039958362384,-38.4848500711976,"10",11.9653282165527
"4214447",-3.78870076050807,-38.4436059134013,"10",11.5475730895996
"124451",-3.7610949808369,-38.5129500178957,"17",8.07315444946289
"4087500",-3.7446206895258,-38.4968440594649,"17",33.6750183105469
"4462629",-3.79057967040664,-38.5045374654523,"10",8.14539241790771
"10150935",-3.81789428927039,-38.471942655938,"10",22.4739780426025
"2923904",-3.77447412393646,-38.5307210230031,"6",14
"3050874",-3.76758679500005,-38.5139098578215,"6",13.2185382843018
"56421",-3.73531739863557,-38.51507367393,"17",22.7943115234375
"40495",-3.73860456460178,-38.5120963676919,"17",24.75270652771
"66885",-3.73020498264619,-38.5134315657785,"17",24.0469169616699
"7662017",-3.75116452131627,-38.4498341628211,"18",10.7427291870117
"316024",-3.73320278172567,-38.5291190398722,"2",19.8459587097168
"10374469",-3.79870014662426,-38.493179315426,"10",14
"1449",-3.72947920401868,-38.5093419459443,"17",22.2021141052246
"10221158",-3.72959111216368,-38.4888177048207,"17",16.6422538757324
"10375546",-3.72751863406928,-38.5160384228036,"17",18.9141445159912
"3141691",-3.771047446858,-38.5130042583418,"6",3.55550479888916
"76937",-3.74720614022308,-38.5173231262849,"17",25
"221732",-3.74199936708673,-38.4943317907363,"17",34
"40878",-3.7404364167053,-38.5120764412054,"17",29.3239097595215
"5284880",-3.79328824821373,-38.4950045584948,"10",20.0669631958008
"10256393",-3.80062957598197,-38.4886744226227,"10",13.5196552276611
"3049361",-3.76782493213398,-38.5145627186427,"6",13.891619682312
"800023",-3.81729788905505,-38.4497356225296,"10",9.90269184112549
"180769",-3.75777714534844,-38.5116351456804,"17",22.9730472564697
"8527350",-3.81554237058407,-38.4747022922553,"10",24.0969543457031
"6783651",-3.75168764827342,-38.5040043275416,"17",24.4836349487305
"323926",-3.72814081705878,-38.5334480109185,"2",17.9997844696045
"4051084",-3.70895617099227,-38.4665108963472,"18",3.35405611991882
"283720",-3.76903301609953,-38.497047633045,"10",6.50660419464111
"5281644",-3.79453092194609,-38.4912226637265,"10",17.1228179931641
"5274214",-3.79284324893629,-38.4843830953076,"10",18.630500793457
"10610030",-3.81040225876963,-38.4748739973837,"10",16.7479915618896
"8835187",-3.77406755068403,-38.4619373839287,"10",6
"4999762",-3.79900145187737,-38.4911963718272,"10",11.9680862426758
"251437",-3.73488542245349,-38.4920879549897,"17",19.4662380218506
"1797328",-3.751916911163,-38.4706109405565,"18",21
"5168074",-3.80673989480182,-38.4492257689729,"10",14
"106712",-3.74273399903418,-38.518785972858,"17",21.7393341064453
"8175470",-3.78965055601904,-38.487269234304,"10",10.5176916122437
"4074645",-3.72609822238825,-38.465511017483,"18",15.3868551254272
"119261",-3.74126411367754,-38.5242071781599,"17",19.4121112823486
"1801040",-3.75009701441078,-38.4704246867565,"18",20.392822265625
"364703",-3.7251519730748,-38.54431190759,"2",17.7891998291016
"5280974",-3.79539783518031,-38.4889039722808,"10",17.3061275482178
"2034310",-3.72570819811901,-38.5394378221073,"2",17
"6956157",-3.79912921703529,-38.5070637850178,"10",5
"2659131",-3.73533422203095,-38.4887149035777,"17",16.9267063140869
"2189275",-3.80987544808988,-38.4254571350723,"10",19.8001461029053
"11339",-3.72653976272738,-38.5186434593615,"17",19.4565887451172
"10249230",-3.76674717334449,-38.4426684367396,"18",6.42350721359253
"2081946",-3.773811377565,-38.4879843457022,"10",18.8029708862305
"8532818",-3.72953239732834,-38.4641593361642,"18",18.4415111541748
"3398650",-3.7307331395659,-38.4861873356277,"17",12
"9152717",-3.7499203444097,-38.4723062510991,"18",20
"3131203",-3.77082050540695,-38.5162768042847,"6",10.340163230896
"4020499",-3.72589818940604,-38.4656107844964,"18",15.1309089660645
"8876843",-3.79999056694141,-38.5110384337827,"10",5
"247383",-3.73679033372707,-38.4920362679372,"17",18.0231647491455
"643777",-3.76090252759181,-38.5274638730701,"6",12.3106632232666
"3402118",-3.73128893645355,-38.5120184598035,"17",23.206090927124
"5519500",-3.75855926153473,-38.519067264582,"17",11.212025642395
"228400",-3.74000744897588,-38.4966356339595,"17",32.6907691955566
"6665551",-3.77201150870671,-38.5131292423454,"6",4
"10403337",-3.79681676630144,-38.4638650825539,"10",5.47004413604736
"6590772",-3.75295427051504,-38.5024558057102,"17",17.7375640869141
"4143868",-3.76549223754912,-38.4887418581885,"10",21
"6735860",-3.78935119730824,-38.4785341766152,"10",17.8731822967529
"338800",-3.72821256515724,-38.5242648931549,"2",15.5113487243652
"374067",-3.7252611811909,-38.5374745936647,"2",15.787278175354
"7477716",-3.74875627600884,-38.4510880061613,"18",12.1991682052612
"477",-3.73025598490089,-38.5069220151649,"17",26.3079376220703
"8697256",-3.74645518436158,-38.5175258958858,"17",24.4305572509766
"4999517",-3.79891054214765,-38.4932387326079,"10",13.7587699890137
"8186570",-3.72550169721518,-38.469096516539,"18",44.2279243469238
"321931",-3.73125390992202,-38.5308743887525,"2",19
"5540801",-3.73101062104267,-38.5118580778038,"17",22.5416355133057
"4210310",-3.73479225913368,-38.5403410739362,"2",20.9259910583496
"186716",-3.75093800284199,-38.5063653468531,"17",32.9485015869141
"1877313",-3.73117966595542,-38.5396890483789,"2",18.9950675964355
"10369120",-3.77333377655666,-38.5155410858054,"6",9.35054492950439
"8881472",-3.81416183159011,-38.4750502560974,"10",22.7809352874756
"8258856",-3.79496104923524,-38.4904537638815,"10",18.5033855438232
"325023",-3.73007172969464,-38.5316651092129,"2",19
"5273668",-3.75832951981512,-38.5191681038965,"17",11
"4925823",-3.81608001284982,-38.4700666963578,"10",23
"3050530",-3.7678376173871,-38.5151436427978,"6",14.7175807952881
"50008",-3.73613769231436,-38.5217143157209,"17",19.3912792205811
"602310",-3.78579228922043,-38.4584413846703,"10",12.1661329269409
"1748050",-3.73149805022487,-38.4792664745712,"18",12.9353151321411
"7251394",-3.77764426936686,-38.4569005026486,"10",3.95481276512146
"240630",-3.72694526773074,-38.5017876742353,"17",17.4963855743408
"2073811",-3.72789847694248,-38.4850372637721,"17",10
"4994825",-3.79024704398634,-38.5032224134123,"10",10.9436149597168
"254886",-3.73239542571386,-38.4918081020113,"17",18.9704914093018
"5222222",-3.81006547741662,-38.510145891301,"10",5.63376903533936
"338524",-3.7283778803063,-38.5262825967863,"2",20
"6794653",-3.8022980997232,-38.4979096316034,"10",20.6450119018555
"196193",-3.74862167207197,-38.5066008435755,"17",35.7035713195801
"2435497",-3.77029667083863,-38.511732675882,"6",3
"10248390",-3.77346233047778,-38.5128424632298,"6",3.30610990524292
"1744143",-3.73308548742594,-38.4786687459272,"18",13.0100002288818
"25020",-3.72510781467406,-38.5058413253754,"17",9.95194911956787
"7291507",-3.76118310366364,-38.5144125700193,"17",4
"8699",-3.72594242009533,-38.5167328056952,"17",17
"4981596",-3.79511130483454,-38.4973704920657,"10",21.0001335144043
"10075348",-3.767254381684,-38.5098551696357,"6",4.03418302536011
"8526346",-3.81508651750911,-38.4746991449702,"10",24
"469319",-3.81041012241246,-38.4749908152527,"10",16.4364528656006
"373907",-3.72392578499959,-38.5375200035206,"2",15
"1800795",-3.75059653691163,-38.4696287493819,"18",20.7746276855469
"3282678",-3.75763366579413,-38.4885260028313,"10",4.69141960144043
"4120",-3.72722550686939,-38.5116469817678,"17",20
"1880594",-3.73382721313289,-38.5007706773891,"17",31.9835662841797
"87653",-3.74594677810031,-38.5245047727681,"17",12
"10406123",-3.75807415677908,-38.4875719706164,"10",5
"1735438",-3.75844019121988,-38.4800542059648,"10",9.77856159210205
"417009",-3.73373769743004,-38.5411438733773,"2",20.1665153503418
"10519785",-3.81559170364904,-38.474306887414,"10",24.1304779052734
"130516",-3.76065534867234,-38.5154333516598,"17",5.61876678466797
"8729999",-3.79037026147834,-38.5070502791866,"10",5
"4098340",-3.76803961021852,-38.4399771491943,"18",6
"5297095",-3.78369512113661,-38.4987673205536,"10",9
"5180449",-3.79062499172706,-38.476369584598,"10",17.14137840271
"558915",-3.77661474229531,-38.5006762247692,"10",7.44283103942871
"161144",-3.75093179321658,-38.5169849203796,"17",16.9569873809814
"8855250",-3.76112387174461,-38.5129804768732,"17",8.28821468353271
"7293003",-3.76181141657257,-38.5146144621995,"17",3
"364010",-3.72495863426939,-38.544904629339,"2",18.7972946166992
"3052109",-3.76630456928599,-38.5164336323284,"6",16.9021053314209
"102601",-3.74130024459826,-38.5147690247498,"17",29
"1923099",-3.73416343124619,-38.4977574145316,"17",25.0860137939453
"4173007",-3.75918373628627,-38.4702794432409,"18",12.7735862731934
"3124533",-3.73971215781479,-38.4793601779129,"18",14.3236751556396
"10204946",-3.78514724191762,-38.4876923038592,"10",17.2823181152344
"5147913",-3.72931825142559,-38.4728721010319,"18",32.1620178222656
"10634517",-3.73206411358878,-38.4575364057911,"18",6.13555526733398
"9056955",-3.78845295060604,-38.4866478769492,"10",10.9700002670288
"10409645",-3.79339817061031,-38.4830114285642,"10",16
"3099253",-3.76772349320627,-38.5102600712408,"6",3.86054730415344
"1806335",-3.75125074146457,-38.4741818188109,"18",20
"364347",-3.72488114176199,-38.5443107674607,"2",16.3506145477295
"179841",-3.75767382673708,-38.5103324836622,"17",18.535041809082
"5183634",-3.78260695525941,-38.4619363489175,"10",7
"2922029",-3.81730176381638,-38.4749826699226,"10",24.6724452972412
"9154434",-3.75039645263245,-38.5159423681561,"17",23.686695098877
"8229449",-3.76966482182518,-38.4408680782148,"18",8.44799327850342
"137774",-3.75961646270188,-38.5114007099241,"17",16
"10173510",-3.7355091125438,-38.4916238512152,"17",18.8204669952393
"8683042",-3.80900390564655,-38.4309631598952,"10",11.2157583236694
"7775474",-3.80111481164695,-38.4698694424278,"10",12
"4172574",-3.73626051240536,-38.5407360396254,"2",20.6320896148682
"66060",-3.73256754853052,-38.5141101923242,"17",24
"3139565",-3.7635101853786,-38.5093922937833,"6",4
"6035604",-3.75462462328237,-38.5140222540417,"17",24.7798557281494
"178748",-3.75643958231181,-38.5099276988897,"17",16
"3130479",-3.76633821690152,-38.5168565124484,"6",16
"118931",-3.74220539656739,-38.5257354258639,"17",13.4337425231934
"297577",-3.73885780212433,-38.5309023409517,"2",20
"4388399",-3.73010979439321,-38.485052783059,"17",10.5938720703125
"1662252",-3.75065537430347,-38.4700335596926,"18",20.9498805999756
"3048950",-3.76771388260047,-38.514008260826,"6",13.4168462753296
"2835355",-3.76965721122418,-38.4919093118193,"10",20
"3140270",-3.77647495547537,-38.514377168051,"6",3.81972217559814
"326674",-3.73054175462522,-38.5287634834235,"2",18.716329574585
"304190",-3.73439080287867,-38.5330496539177,"2",23.4416637420654
"212814",-3.80794648910963,-38.4668405529544,"10",7.06915473937988
"5605156",-3.72966803761947,-38.4804051497175,"18",9.58770179748535
"14288737",-3.72332131935877,-38.4781586013963,"18",23.0017719268799
"7971109",-3.72561559389695,-38.468540527348,"18",39.8472328186035
"208922",-3.76629116274818,-38.5115226667037,"6",7
"4858336",-3.81067160419326,-38.4693201224523,"10",9.16898536682129
"4083423",-3.74474910305838,-38.4972985160788,"17",34.4919624328613
"4472730",-3.77345494261297,-38.5294758395493,"6",13.7791013717651
"6728448",-3.74568281185488,-38.4554583352212,"18",20.8007068634033
"2625890",-3.76610205297534,-38.5142995155389,"6",18.7837867736816
"8759995",-3.81640366438419,-38.4727301010827,"10",24
"1748939",-3.73068267902664,-38.4768409464213,"18",11.9459552764893
"9029389",-3.77333711575874,-38.4853903139007,"10",17.9424209594727
"5735246",-3.72956110056284,-38.5295559390463,"2",19.1276969909668
"5448506",-3.74829288521489,-38.5055130009815,"17",34.9879951477051
"10603018",-3.75871673390226,-38.4906058460328,"10",5.6345911026001
"7563973",-3.81435814192854,-38.4778105997121,"10",18.1659069061279
"113514",-3.73887694715732,-38.5211790158383,"17",26.2215671539307
"4971710",-3.73021152291668,-38.4640402812574,"18",22.8770141601563
"254789",-3.73165109547229,-38.4926417052339,"17",20.5171985626221
"4028430",-3.76982729481238,-38.5119754576325,"6",3.12115740776062
"3664163",-3.72615593552246,-38.4760639618247,"18",32.5653419494629
"10190287",-3.80411045480667,-38.4587886190369,"10",12
"3324354",-3.80800372567636,-38.4687813877999,"10",13
"231045",-3.73314546772965,-38.5031675887249,"17",30.6346607208252
"8865183",-3.72762731085685,-38.472758482404,"18",48.1968803405762
"3085899",-3.76931055459972,-38.5134315801162,"6",6.35937261581421
"3140059",-3.76380498792395,-38.5094361481341,"6",4.04690599441528
"51",-3.73148965502633,-38.5067482069703,"17",26.4194278717041
"5676460",-3.80136628988717,-38.4644210090479,"10",4.95836353302002
"5290511",-3.78759567234513,-38.4962324605725,"10",19.2155952453613
"8232318",-3.76910650357276,-38.4418322913073,"18",16.4948806762695
"4500156",-3.78483737579602,-38.5078201387239,"10",5
"170623",-3.76010868497023,-38.5095930061996,"17",13.4772090911865
"4198867",-3.72553616370349,-38.4767321699302,"18",26.4008903503418
"791253",-3.80250536354014,-38.4642196979667,"10",3.23471069335938
"5794668",-3.72163876559511,-38.4747609337969,"18",29.4272766113281
"10622284",-3.75114210293829,-38.4687010502667,"18",20.6523094177246
"180661",-3.75739622448827,-38.5109870671559,"17",20.6487483978271
"6586473",-3.77722112581968,-38.5054661151635,"10",4.05112600326538
"200794",-3.74186316211168,-38.5088402692188,"17",31.2060222625732
"130583",-3.76078148526268,-38.5152196982827,"17",4.92588567733765
"11258",-3.72680691658127,-38.5193299031006,"17",18.7671451568604
"6828515",-3.73771457362579,-38.5212397016352,"17",23.6335525512695
"7291728",-3.76103906978496,-38.5166904992926,"17",3.2523787021637
"10530541",-3.72994472698107,-38.4853597003184,"17",11
"9014659",-3.72464193020368,-38.4881462587209,"17",8.36966609954834
"5135265",-3.78864361254827,-38.4704268881177,"10",18.1068553924561
"6793819",-3.75983242439164,-38.5138062162115,"17",14.0405235290527
"6586449",-3.77714302745249,-38.5054432027939,"10",4.03345918655396
"8174890",-3.78931825756725,-38.4868630689741,"10",10.0920276641846
"4984790",-3.79902426002939,-38.5015578154183,"10",12.9085521697998
"3688356",-3.80952873854061,-38.4778463557673,"10",7
"1808435",-3.75000842176085,-38.4742691767197,"18",20
"5110378",-3.81390946857187,-38.4686251283828,"10",18.7274551391602
"5877598",-3.74204420286725,-38.4801616156649,"18",18
"4243340",-3.78725136109045,-38.443319436908,"10",9.01000022888184
"1806190",-3.75134682934001,-38.4740340447119,"18",20
"4479360",-3.77202481234424,-38.51199484529,"6",3.30030131340027
"665371",-3.74526588532984,-38.4965969082462,"17",32.4779205322266
"5281008",-3.79589826392261,-38.4900419238604,"10",20.1029758453369
"8129622",-3.79330144041987,-38.4917049086493,"10",18
"5159075",-3.79934925144349,-38.4771433010451,"10",23.6677150726318
"5320216",-3.73103157626366,-38.486891105664,"17",13
"10676945",-3.80563095581057,-38.4592988054841,"10",11.8225069046021
"53791",-3.73372687284286,-38.5180379567947,"17",18.518346786499
"127299",-3.76136838720527,-38.5141746101596,"17",3.82162261009216
"3123987",-3.72922853916449,-38.4854735181424,"17",10.9090843200684
"2925001",-3.80801393713444,-38.432494797124,"10",7.93556690216064
"3782565",-3.80952873854061,-38.4778463557673,"10",7
"2359057",-3.72591820856726,-38.4740623414207,"18",55.485408782959
"6474608",-3.77028986017541,-38.4952256681853,"10",9.86291313171387
"10438220",-3.79327472825316,-38.4906210585145,"10",16.645528793335
"1794035",-3.75411123516689,-38.4692606202342,"18",20
"10585150",-3.73565318030572,-38.4969891316689,"17",23
"8527920",-3.81484959313536,-38.4748713836023,"10",24
"1719262",-3.72844794079628,-38.4650711160452,"18",19.4248218536377
"4821645",-3.75750089032475,-38.4898934533366,"10",4.2336277961731
"4083407",-3.74468846015953,-38.4972803608506,"17",34.3968467712402
"8893632",-3.75031522124915,-38.4524733776005,"18",15
"414280",-3.73602943910888,-38.541309209983,"2",20.3402557373047
"7968027",-3.80106702310465,-38.464074475946,"10",2.96874666213989
"632619",-3.76904265127115,-38.5320415173381,"6",17.4977130889893
"10039503",-3.80286334713057,-38.4752340902036,"10",15.0765542984009
"4838300",-3.81051868032434,-38.4693363570528,"10",10.1117286682129
"3134768",-3.76392826655536,-38.5165413264362,"6",8.15084266662598
"10246851",-3.7725940521437,-38.5146160175733,"6",5.86577033996582
"4542819",-3.78925825389655,-38.4638812145729,"10",10.5333423614502
"332330",-3.72934289202993,-38.5283665987614,"2",19.8825550079346
"418013",-3.73510884845398,-38.5414464259463,"2",20.4050540924072
"10722424",-3.78675743366018,-38.5057457547807,"10",5.42337656021118
"368709",-3.72613057424497,-38.5365447541542,"2",16.8822917938232
"1807935",-3.75065482929151,-38.4730283762521,"18",20
"6005349",-3.74825462852841,-38.5058114136439,"17",35.2364082336426
"5152739",-3.80202234260904,-38.5104300953734,"10",5.21242904663086
"5285666",-3.79515517861509,-38.4941777705906,"10",21
"2383772",-3.76787210514805,-38.5104985818049,"6",3.68295121192932
"2653362",-3.75061336943111,-38.4695773800517,"18",20.7468032836914
"178985",-3.75599677923173,-38.5089696758604,"17",18.9202442169189
"8251045",-3.79103858800642,-38.4697067837747,"10",11
